# Wavelength (um)  Tansit_Depth (%)  Transit_Depth_Error Wavelength_Width (um)
4.54250e+00 2.06771e-02 9.30000e-05 7.50000e-03
4.55750e+00 2.03155e-02 8.50000e-05 7.50000e-03
4.57250e+00 2.03760e-02 8.70000e-05 7.50000e-03
4.58750e+00 2.01105e-02 9.60000e-05 7.50000e-03
4.60250e+00 2.00773e-02 1.03000e-04 7.50000e-03
4.61750e+00 2.00193e-02 9.40000e-05 7.50000e-03
4.63250e+00 1.98515e-02 9.70000e-05 7.50000e-03
4.64750e+00 1.98778e-02 9.00000e-05 7.50000e-03
4.66250e+00 1.99607e-02 1.04000e-04 7.50000e-03
4.67750e+00 2.01511e-02 9.60000e-05 7.50000e-03
4.69250e+00 2.00742e-02 9.40000e-05 7.50000e-03
4.70750e+00 2.02154e-02 9.90000e-05 7.50000e-03
4.72250e+00 2.00262e-02 9.60000e-05 7.50000e-03
4.73750e+00 1.99614e-02 9.90000e-05 7.50000e-03
4.75250e+00 1.99255e-02 9.00000e-05 7.50000e-03
4.76750e+00 1.99584e-02 9.40000e-05 7.50000e-03
4.78250e+00 2.02684e-02 1.00000e-04 7.50000e-03
4.79750e+00 1.98810e-02 1.02000e-04 7.50000e-03
4.81250e+00 2.02964e-02 1.07000e-04 7.50000e-03
4.82750e+00 1.99728e-02 1.01000e-04 7.50000e-03
4.84250e+00 2.01681e-02 9.50000e-05 7.50000e-03
4.85750e+00 2.01272e-02 1.02000e-04 7.50000e-03
4.87250e+00 2.00800e-02 1.01000e-04 7.50000e-03
4.88750e+00 1.98747e-02 1.14000e-04 7.50000e-03
4.90250e+00 2.01418e-02 1.01000e-04 7.50000e-03
4.91750e+00 1.99439e-02 1.03000e-04 7.50000e-03
4.93250e+00 2.01164e-02 1.05000e-04 7.50000e-03
4.94750e+00 1.98305e-02 1.09000e-04 7.50000e-03
4.96250e+00 1.98890e-02 1.05000e-04 7.50000e-03
5.06400e+00 1.98278e-02 1.10000e-04 7.50000e-02
5.21400e+00 1.99935e-02 1.17000e-04 7.50000e-02
5.36500e+00 2.01280e-02 1.16000e-04 7.50000e-02
5.51500e+00 2.02272e-02 1.12000e-04 7.50000e-02
5.66500e+00 2.01879e-02 1.19000e-04 7.50000e-02
5.81500e+00 2.02540e-02 1.16000e-04 7.50000e-02
5.96600e+00 2.02229e-02 1.16000e-04 7.50000e-02
6.11600e+00 2.00138e-02 1.27000e-04 7.50000e-02
6.26600e+00 1.99324e-02 1.21000e-04 7.50000e-02
6.41600e+00 2.02226e-02 1.23000e-04 7.50000e-02
6.56700e+00 2.04855e-02 1.26000e-04 7.50000e-02
6.71700e+00 2.03769e-02 1.18000e-04 7.50000e-02
6.86700e+00 2.03697e-02 1.25000e-04 7.50000e-02
7.01700e+00 2.03027e-02 1.26000e-04 7.50000e-02
7.16800e+00 2.06791e-02 1.39000e-04 7.50000e-02
7.31800e+00 2.11214e-02 1.25000e-04 7.50000e-02
7.46800e+00 2.11726e-02 1.23000e-04 7.50000e-02
7.61800e+00 2.10053e-02 1.26000e-04 7.50000e-02
7.76900e+00 2.04114e-02 1.28000e-04 7.50000e-02
7.91900e+00 2.02840e-02 1.39000e-04 7.50000e-02
8.06900e+00 2.02022e-02 1.33000e-04 7.50000e-02
8.21900e+00 2.02950e-02 1.24000e-04 7.50000e-02
8.37000e+00 2.03389e-02 1.30000e-04 7.50000e-02
8.52000e+00 2.04379e-02 1.27000e-04 7.50000e-02
8.67000e+00 2.02490e-02 1.33000e-04 7.50000e-02
8.82000e+00 2.03315e-02 1.43000e-04 7.50000e-02
8.97100e+00 2.03644e-02 1.32000e-04 7.50000e-02
9.12100e+00 2.04148e-02 1.34000e-04 7.50000e-02
9.27100e+00 2.03623e-02 1.41000e-04 7.50000e-02
9.42100e+00 2.03298e-02 1.36000e-04 7.50000e-02
9.57200e+00 2.02297e-02 1.42000e-04 7.50000e-02
9.72200e+00 2.02460e-02 1.43000e-04 7.50000e-02
9.87200e+00 2.01489e-02 1.55000e-04 7.50000e-02
1.00220e+01 2.01333e-02 1.50000e-04 7.50000e-02
1.01730e+01 2.00745e-02 1.44000e-04 7.50000e-02
1.03230e+01 2.01077e-02 1.46000e-04 7.50000e-02
1.04730e+01 2.01607e-02 1.54000e-04 7.50000e-02
1.06230e+01 2.01911e-02 1.45000e-04 7.50000e-02
1.07740e+01 2.02086e-02 1.59000e-04 7.50000e-02
1.09240e+01 2.02079e-02 1.46000e-04 7.50000e-02
1.10740e+01 2.01901e-02 1.64000e-04 7.50000e-02
1.12240e+01 2.01053e-02 1.54000e-04 7.50000e-02
1.13750e+01 2.01204e-02 1.66000e-04 7.50000e-02
1.15250e+01 2.00743e-02 1.74000e-04 7.50000e-02
1.16750e+01 2.01435e-02 1.81000e-04 7.50000e-02
1.18250e+01 2.00418e-02 1.74000e-04 7.50000e-02
